;Date;Open;High;Low;Close;Adj Close;Volume;Symbol
643;10/5/2016;383.212;385.126;382.589;384.313;384.313;1394850.0;BTC-USD
644;10/6/2016;384.639;386.006;382.891;384.654;384.654;1415940.0;BTC-USD
645;10/7/2016;383.852;386.362;383.273;386.229;386.229;1596220.0;BTC-USD
646;10/8/2016;386.397;386.587;383.681;383.805;383.805;1544210.0;BTC-USD
647;10/9/2016;384.468;385.089;380.937;381.513;381.513;1239070.0;BTC-USD
648;10/10/2016;382.321;383.144;37.836;379.517;379.517;1420790.0;BTC-USD
649;10/11/2016;3.804;383.729;378.673;381.633;381.633;2025380.0;BTC-USD
650;10/12/2016;382.044;382.777;375.624;375.851;375.851;3154520.0;BTC-USD
651;10/13/2016;374.645;392.499;374.558;390.657;390.657;3798640.0;BTC-USD
652;10/14/2016;391.199;391.705;388.576;38.976;38.976;2142390.0;BTC-USD
653;10/15/2016;390.036;391.413;386.991;387.243;387.243;1664980.0;BTC-USD
654;10/16/2016;388.257;390.838;387.767;388.545;388.545;2160150.0;BTC-USD
655;10/17/2016;389.224;39.157;385.713;391.048;391.048;1716740.0;BTC-USD
656;10/18/2016;395.415;423.212;383.056;383.958;383.958;1790400.0;BTC-USD
657;10/19/2016;384.618;385.563;378.404;380.414;380.414;2243800.0;BTC-USD
658;10/20/2016;380.797;381.868;377.035;3.779;3.779;2417550.0;BTC-USD
659;10/21/2016;379.027;382.814;376.076;380.546;380.546;2881980.0;BTC-USD
660;10/22/2016;380.969;391.364;379.935;388.546;388.546;3858130.0;BTC-USD
661;10/23/2016;389.372;394.145;389.192;391.778;391.778;3927550.0;BTC-USD
662;10/24/2016;39.202;39.202;386.714;386.886;386.886;2999400.0;BTC-USD
663;10/25/2016;387.133;391.736;386.902;390.441;390.441;3154970.0;BTC-USD
664;10/26/2016;391.142;39.719;389.538;396.029;396.029;5418040.0;BTC-USD
665;10/27/2016;396.027;40.639;39.556;40.215;40.215;6216070.0;BTC-USD
666;10/28/2016;403.587;403.681;395.387;397.322;397.322;4260230.0;BTC-USD
667;10/29/2016;397.651;410.253;39.721;409.031;409.031;5732580.0;BTC-USD
668;10/30/2016;409.595;409.715;402.336;403.401;403.401;4364420.0;BTC-USD
669;10/31/2016;403.708;40.537;398.372;399.396;399.396;3893350.0;BTC-USD
670;11/1/2016;39.986;414.602;399.106;408.833;408.833;4714890.0;BTC-USD
671;11/2/2016;409.081;413.099;405.372;41.045;41.045;3646100.0;BTC-USD
672;11/3/2016;411.298;418.291;381.491;386.133;386.133;5883490.0;BTC-USD
673;11/4/2016;385.571;388.885;382.296;387.889;387.889;3481430.0;BTC-USD
674;11/5/2016;387.851;39.275;385.183;386.669;386.669;2318820.0;BTC-USD
675;11/6/2016;386.028;392.076;383.901;388.925;388.925;2192880.0;BTC-USD
676;11/7/2016;388.833;388.833;378.871;383.887;383.887;2806430.0;BTC-USD
677;11/8/2016;383.697;385.727;38.174;384.276;384.276;2493340.0;BTC-USD
678;11/9/2016;384.603;393.864;381.477;386.461;386.461;2894790.0;BTC-USD
679;11/10/2016;385.854;386.864;38.136;382.424;382.424;2334820.0;BTC-USD
680;11/11/2016;383.641;384.113;380.206;381.601;381.601;2124360.0;BTC-USD
681;11/12/2016;381.437;382.663;375.246;376.388;376.388;2592430.0;BTC-USD
682;11/13/2016;376.618;391.004;369.194;3.878;3.878;3344370.0;BTC-USD
683;11/14/2016;387.889;389.329;385.799;387.617;387.617;2525810.0;BTC-USD
684;11/15/2016;388.883;395.728;386.416;389.359;389.359;3032290.0;BTC-USD
685;11/16/2016;390.046;403.032;389.629;401.948;401.948;4232760.0;BTC-USD
686;11/17/2016;405.557;407.287;393.789;394.319;394.319;3120160.0;BTC-USD
687;11/18/2016;395.862;4.003;394.392;396.132;396.132;2650960.0;BTC-USD
688;11/19/2016;397.737;398.091;394.062;39.538;39.538;2048720.0;BTC-USD
689;11/20/2016;396.574;397.288;390.124;392.194;392.194;2680300.0;BTC-USD
690;11/21/2016;393.212;395.774;391.778;394.488;394.488;1999840.0;BTC-USD
691;11/22/2016;39.522;397.263;391.449;394.731;394.731;2347880.0;BTC-USD
692;11/23/2016;396.887;397.066;391.621;392.532;392.532;2184200.0;BTC-USD
693;11/24/2016;393.211;394.687;389.232;390.769;390.769;2089790.0;BTC-USD
694;11/25/2016;391.291;392.123;389.312;391.542;391.542;2211790.0;BTC-USD
695;11/26/2016;392.061;39.285;387.919;389.451;389.451;1782340.0;BTC-USD
696;11/27/2016;390.792;39.216;387.889;388.293;388.293;1631940.0;BTC-USD
697;11/28/2016;389.774;391.248;387.773;388.454;388.454;1726410.0;BTC-USD
698;11/29/2016;389.251;390.081;386.885;387.455;387.455;2436960.0;BTC-USD
699;11/30/2016;388.781;39.185;388.235;389.379;389.379;1857280.0;BTC-USD
700;12/1/2016;390.945;391.855;389.495;390.908;390.908;1985600.0;BTC-USD
701;12/2/2016;391.922;396.133;391.673;394.644;394.644;2559070.0;BTC-USD
702;12/3/2016;39.496;395.487;391.369;3.924;3.924;1805780.0;BTC-USD
703;12/4/2016;393.236;394.512;389.647;389.961;389.961;1908090.0;BTC-USD
704;12/5/2016;388.444;392.265;332.781;352.858;352.858;11106200.0;BTC-USD
705;12/6/2016;348.905;355.772;348.888;353.541;353.541;3007340.0;BTC-USD
706;12/7/2016;354.108;363.071;351.381;361.595;361.595;2537240.0;BTC-USD
707;12/8/2016;360.278;373.207;360.278;36.911;36.911;2683090.0;BTC-USD
708;12/9/2016;369.109;37.138;368.177;369.148;369.148;1758140.0;BTC-USD
709;12/10/2016;369.489;370.275;363.919;368.027;368.027;2093810.0;BTC-USD
710;12/11/2016;368.797;368.838;363.205;363.796;363.796;1948170.0;BTC-USD
711;12/12/2016;364.073;36.673;361.562;366.231;366.231;2465660.0;BTC-USD
712;12/13/2016;36.655;370.496;364.856;365.028;365.028;1962750.0;BTC-USD
713;12/14/2016;365.726;365.726;358.669;361.956;361.956;2618560.0;BTC-USD
714;12/15/2016;361.289;365.454;359.595;362.447;362.447;2679340.0;BTC-USD
715;12/16/2016;362.715;365.034;361.444;362.818;362.818;1625780.0;BTC-USD
716;12/17/2016;362.987;370.589;360.652;36.975;36.975;2559210.0;BTC-USD
717;12/18/2016;370.389;371.252;366.481;367.695;367.695;1951490.0;BTC-USD
718;12/19/2016;367.721;367.979;364.734;366.262;366.262;2274070.0;BTC-USD
719;12/20/2016;365.986;366.214;364.302;366.106;366.106;2335510.0;BTC-USD
720;12/21/2016;366.452;369.471;364.644;365.345;365.345;2913250.0;BTC-USD
721;12/22/2016;366.561;37.457;365.716;371.168;371.168;3657740.0;BTC-USD
722;12/23/2016;371.586;465.533;370.963;465.533;465.533;15539100.0;BTC-USD
723;12/24/2016;464.649;477.201;441.631;455.154;455.154;19773600.0;BTC-USD
724;12/25/2016;455.545;456.801;422.175;434.722;434.722;11363100.0;BTC-USD
725;12/26/2016;434.654;447.353;427.716;435.548;435.548;7603100.0;BTC-USD
726;12/27/2016;436.857;457.596;432.778;44.694;44.694;9294450.0;BTC-USD
727;12/28/2016;448.757;466.666;448.757;457.135;457.135;10319300.0;BTC-USD
728;12/29/2016;457.886;462.836;450.921;455.548;455.548;9352850.0;BTC-USD
729;12/30/2016;456.249;456.484;428.737;439.052;439.052;11912800.0;BTC-USD
730;12/31/2016;439.233;440.377;428.693;432.529;432.529;9210720.0;BTC-USD
731;1/1/2017;432.912;452.153;432.871;451.159;451.159;11337500.0;BTC-USD
732;1/2/2017;452.045;473.766;448.466;464.894;464.894;14595300.0;BTC-USD
733;1/3/2017;465.588;473.184;456.487;46.262;46.262;10055700.0;BTC-USD
734;1/4/2017;463.375;483.785;463.375;483.785;483.785;13762400.0;BTC-USD
735;1/5/2017;491.437;494.586;422.687;429.272;429.272;19196000.0;BTC-USD
736;1/6/2017;43.024;435.165;384.135;386.126;386.126;11063700.0;BTC-USD
737;1/7/2017;386.339;395.588;361.359;395.588;395.588;14628400.0;BTC-USD
738;1/8/2017;395.912;401.557;389.703;399.458;399.458;11728600.0;BTC-USD
739;1/9/2017;399.698;435.939;39.297;430.196;430.196;11165200.0;BTC-USD
740;1/10/2017;430.092;468.245;429.112;459.151;459.151;15157900.0;BTC-USD
741;1/11/2017;459.716;463.622;379.627;384.679;384.679;21863300.0;BTC-USD
742;1/12/2017;383.671;402.132;378.028;39.628;39.628;13690900.0;BTC-USD
743;1/13/2017;394.848;396.011;380.136;389.087;389.087;7720620.0;BTC-USD
744;1/14/2017;389.258;394.604;387.186;390.053;390.053;3999180.0;BTC-USD
745;1/15/2017;388.878;395.196;38.762;392.584;392.584;9341360.0;BTC-USD
746;1/16/2017;392.204;39.574;38.733;390.254;390.254;8159260.0;BTC-USD
747;1/17/2017;39.057;394.532;385.162;393.905;393.905;4816480.0;BTC-USD
748;1/18/2017;394.225;39.511;378.399;38.382;38.382;4321020.0;BTC-USD
749;1/19/2017;38.419;392.839;381.076;386.061;386.061;4090650.0;BTC-USD
750;1/20/2017;385.918;390.945;384.308;389.001;389.001;3427180.0;BTC-USD
751;1/21/2017;389.257;391.862;389.071;390.451;390.451;2717700.0;BTC-USD
752;1/22/2017;390.248;391.738;382.428;384.294;384.294;2630830.0;BTC-USD
753;1/23/2017;385.613;386.211;382.185;383.576;383.576;2725110.0;BTC-USD
754;1/24/2017;383.527;384.161;378.428;37.861;37.861;2629220.0;BTC-USD
755;1/25/2017;379.133;3.802;368.862;371.453;371.453;6863540.0;BTC-USD
756;1/26/2017;371.444;384.172;370.638;383.432;383.432;5817220.0;BTC-USD
757;1/27/2017;38.401;386.391;380.559;385.588;385.588;5049680.0;BTC-USD
758;1/28/2017;385.353;386.716;383.653;385.295;385.295;3305270.0;BTC-USD
759;1/29/2017;385.244;38.592;383.835;38.521;38.521;2804420.0;BTC-USD
760;1/30/2017;385.623;402.125;385.596;402.125;402.125;10192700.0;BTC-USD
761;1/31/2017;40.165;410.098;40.165;407.864;407.864;15799800.0;BTC-USD
762;2/1/2017;407.604;413.166;403.058;407.533;407.533;7753930.0;BTC-USD
763;2/2/2017;407.515;409.093;401.694;408.527;408.527;5175450.0;BTC-USD
764;2/3/2017;408.163;410.735;404.019;408.256;408.256;8548470.0;BTC-USD
765;2/4/2017;408.451;409.656;401.545;4.058;4.058;6926300.0;BTC-USD
766;2/5/2017;406.511;407.048;401.886;404.292;404.292;4635400.0;BTC-USD
767;2/6/2017;405.798;407.938;404.054;404.401;404.401;4972300.0;BTC-USD
768;2/7/2017;405.348;407.875;40.392;404.037;404.037;6570650.0;BTC-USD
769;2/8/2017;404.974;408.043;39.705;402.317;402.317;7016980.0;BTC-USD
770;2/9/2017;402.965;408.306;371.397;379.859;379.859;21297300.0;BTC-USD
771;2/10/2017;380.109;381.088;369.848;377.721;377.721;7918280.0;BTC-USD
772;2/11/2017;377.722;380.456;376.698;37.931;37.931;3340840.0;BTC-USD
773;2/12/2017;379.587;379.587;374.592;376.437;376.437;2706320.0;BTC-USD
774;2/13/2017;376.823;376.948;370.399;371.789;371.789;4721650.0;BTC-USD
775;2/14/2017;371.529;377.326;370.713;37.708;37.708;3994400.0;BTC-USD
776;2/15/2017;376.918;381.628;37.556;380.928;380.928;2683590.0;BTC-USD
777;2/16/2017;379.676;381.978;377.973;378.681;378.681;3991580.0;BTC-USD
778;2/17/2017;377.838;383.947;377.417;383.036;383.036;4001350.0;BTC-USD
779;2/18/2017;3.828;3.828;37.782;379.103;379.103;3209270.0;BTC-USD
780;2/19/2017;379.258;379.364;374.472;376.226;376.226;2701490.0;BTC-USD
781;2/20/2017;376.865;378.444;374.962;376.766;376.766;3128060.0;BTC-USD
782;2/21/2017;376.362;379.777;375.727;378.328;378.328;4110740.0;BTC-USD
783;2/22/2017;378.758;384.113;378.112;380.522;380.522;4547610.0;BTC-USD
784;2/23/2017;380.004;384.723;379.636;384.295;384.295;4096480.0;BTC-USD
785;2/24/2017;383.092;388.013;381.601;384.672;384.672;6921090.0;BTC-USD
786;2/25/2017;385.222;385.991;381.456;382.611;382.611;3581200.0;BTC-USD
787;2/26/2017;381.588;384.742;379.704;382.672;382.672;2688250.0;BTC-USD
788;2/27/2017;381.343;382.915;379.698;380.274;380.274;3766590.0;BTC-USD
789;2/28/2017;380.369;381.628;376.414;377.099;377.099;4045440.0;BTC-USD
790;3/1/2017;377.306;381.441;376.119;37.989;37.989;4405000.0;BTC-USD
791;3/2/2017;379.529;411.103;377.774;392.423;392.423;9439480.0;BTC-USD
792;3/3/2017;392.129;399.668;389.802;392.082;392.082;7515680.0;BTC-USD
793;3/4/2017;391.191;392.246;385.926;3.884;3.884;3361400.0;BTC-USD
794;3/5/2017;38.631;390.156;383.635;390.156;390.156;2836910.0;BTC-USD
795;3/6/2017;387.224;39.266;386.215;39.214;39.214;4393810.0;BTC-USD
796;3/7/2017;389.404;390.926;380.135;382.148;382.148;5619560.0;BTC-USD
797;3/8/2017;380.758;381.727;374.656;3.776;3.776;4594400.0;BTC-USD
798;3/9/2017;376.639;384.447;376.281;383.842;383.842;3092100.0;BTC-USD
799;3/10/2017;382.828;387.942;372.948;375.217;375.217;7090150.0;BTC-USD
800;3/11/2017;37.588;38.366;375.013;3.798;3.798;3463740.0;BTC-USD
801;3/12/2017;37.866;386.104;378.425;384.257;384.257;3373750.0;BTC-USD
802;3/13/2017;384.744;424.551;383.242;417.054;417.054;22439100.0;BTC-USD
803;3/14/2017;417.381;417.381;400.571;405.519;405.519;7928910.0;BTC-USD
804;3/15/2017;404.686;41.804;400.248;416.087;416.087;6571900.0;BTC-USD
805;3/16/2017;414.731;438.371;410.055;42.371;42.371;12755200.0;BTC-USD
806;3/17/2017;423.317;423.317;403.685;40.551;40.551;11109600.0;BTC-USD
807;3/18/2017;404.052;415.746;386.067;396.762;396.762;12199700.0;BTC-USD
808;3/19/2017;39.565;402.711;389.985;395.641;395.641;6013050.0;BTC-USD
809;3/20/2017;395.048;404.542;388.995;403.331;403.331;4068240.0;BTC-USD
810;3/21/2017;403.637;404.106;398.193;400.922;400.922;4970080.0;BTC-USD
811;3/22/2017;398.735;400.705;389.355;393.649;393.649;5949960.0;BTC-USD
812;3/23/2017;393.174;400.249;392.214;398.003;398.003;3354160.0;BTC-USD
813;3/24/2017;397.307;41.307;393.841;408.396;408.396;12524300.0;BTC-USD
814;3/25/2017;407.347;411.892;396.744;407.062;407.062;7904680.0;BTC-USD
815;3/26/2017;406.615;409.876;402.709;406.074;406.074;3911060.0;BTC-USD
816;3/27/2017;406.639;414.347;404.358;407.528;407.528;5162690.0;BTC-USD
817;3/28/2017;406.968;417.715;406.036;415.568;415.568;4297870.0;BTC-USD
818;3/29/2017;414.237;420.201;409.391;41.859;41.859;8479960.0;BTC-USD
819;3/30/2017;417.891;704.408;414.512;698.063;698.063;191251008.0;BTC-USD
820;3/31/2017;701.873;707.454;585.482;666.706;666.706;98922600.0;BTC-USD
821;4/1/2017;665.316;698.422;631.102;688.352;688.352;57711700.0;BTC-USD
822;4/2/2017;686.292;794.415;664.882;77.445;77.445;88560400.0;BTC-USD
823;4/3/2017;774.462;863.583;724.212;807.058;807.058;114179000.0;BTC-USD
824;4/4/2017;811.843;896.237;752.643;828.936;828.936;129208000.0;BTC-USD
825;4/5/2017;824.728;114.225;796.121;11.094;11.094;217834000.0;BTC-USD
826;4/6/2017;111.231;114.538;966.454;102.517;102.517;194300000.0;BTC-USD
827;4/7/2017;102.235;105.603;919.092;937.156;937.156;94765600.0;BTC-USD
828;4/8/2017;933.604;103.512;933.134;991.621;991.621;58489100.0;BTC-USD
829;4/9/2017;988.879;100.123;842.726;870.985;870.985;90963296.0;BTC-USD
830;4/10/2017;8.721;920.126;818.508;891.704;891.704;74425696.0;BTC-USD
831;4/11/2017;891.162;927.587;866.323;885.383;885.383;50700000.0;BTC-USD
832;4/12/2017;883.101;110.616;883.101;107.856;107.856;159255008.0;BTC-USD
833;4/13/2017;107.644;107.722;993.188;101.495;101.495;64187400.0;BTC-USD
834;4/14/2017;101.309;105.062;968.268;10.39;10.39;61137000.0;BTC-USD
835;4/15/2017;103.421;110.021;101.979;107.946;107.946;47922000.0;BTC-USD
836;4/16/2017;107.455;109.037;106.651;107.149;107.149;24321400.0;BTC-USD
837;4/17/2017;105.957;111.798;103.878;104.216;104.216;104055000.0;BTC-USD
838;4/18/2017;104.189;109.422;997.121;103.201;103.201;83183296.0;BTC-USD
839;4/19/2017;103.138;103.475;958.902;965.808;965.808;55784900.0;BTC-USD
840;4/20/2017;963.475;106.635;958.892;103.349;103.349;55828300.0;BTC-USD
841;4/21/2017;102.915;115.367;101.627;112.278;112.278;99012200.0;BTC-USD
842;4/22/2017;111.766;130.682;111.074;130.646;130.646;158914000.0;BTC-USD
843;4/23/2017;130.653;144.063;129.538;139.391;139.391;198452000.0;BTC-USD
844;4/24/2017;13.964;149.655;133.313;149.655;149.655;60177200.0;BTC-USD
845;4/25/2017;149.787;154.302;142.436;152.128;152.128;56668300.0;BTC-USD
846;4/26/2017;152.059;15.788;145.558;148.481;148.481;71308800.0;BTC-USD
847;4/27/2017;148.436;150.035;134.745;14.622;14.622;76208000.0;BTC-USD
848;4/28/2017;145.931;147.838;140.562;143.415;143.415;41067800.0;BTC-USD
849;4/29/2017;14.397;157.669;14.362;157.421;157.421;45713600.0;BTC-USD
850;4/30/2017;157.031;16.072.701;154.676;157.056;157.056;43929100.0;BTC-USD
851;5/1/2017;157.081;16.365.801;148.757;159.177;159.177;66989400.0;BTC-USD
852;5/2/2017;159.227;16.231.001;151.544;15.895;15.895;38692100.0;BTC-USD
853;5/3/2017;158.752;218.018;156.674;21.042.601;21.042.601;253440992.0;BTC-USD
854;5/4/2017;210.445;256.896;208.557;233.936;233.936;242912000.0;BTC-USD
855;5/5/2017;23.471.201;278.466;234.163;26.266.899;26.266.899;218948992.0;BTC-USD
856;5/6/2017;26.466.801;28.587.099;254.863;281.598;281.598;108083000.0;BTC-USD
857;5/7/2017;282.015;31.368.601;282.015;302.911;302.911;187718000.0;BTC-USD
858;5/8/2017;303.724;307.381;273.284;289.582;289.582;132650000.0;BTC-USD
859;5/9/2017;28.964.399;33.760.601;24.489.201;33.583;33.583;251516992.0;BTC-USD
860;5/10/2017;332.981;37.328.602;31.216.801;31.962.099;31.962.099;410465984.0;BTC-USD
861;5/11/2017;32.657.101;32.905.899;28.028.799;30.717.699;30.717.699;206136992.0;BTC-USD
862;5/12/2017;30.931.299;316.796;27.369.499;27.454.901;27.454.901;110569000.0;BTC-USD
863;5/13/2017;27.218.901;28.912.001;255.231;28.912.001;28.912.001;83564400.0;BTC-USD
864;5/14/2017;29.09;304.508;27.788.601;28.893;28.893;67853200.0;BTC-USD
865;5/15/2017;28.894.501;289.328;251.868;25.365.299;25.365.299;97147904.0;BTC-USD
866;5/16/2017;25.337.601;25.337.601;22.809.999;233.277;233.277;136875008.0;BTC-USD
867;5/17/2017;23.242.399;259.494;20.795.401;254.044;254.044;141118000.0;BTC-USD
868;5/18/2017;251.654;29.005.301;25.115.299;28.357.599;28.357.599;115830000.0;BTC-USD
869;5/19/2017;282.871;284.119;26.780.199;276.975;276.975;96923800.0;BTC-USD
870;5/20/2017;27.681.299;281.569;27.195.101;27.506.001;27.506.001;59065000.0;BTC-USD
871;5/21/2017;274.762;287.367;257.344;26.298.201;26.298.201;104882000.0;BTC-USD
872;5/22/2017;261.415;275.049;23.271;25.381.001;25.381.001;164828992.0;BTC-USD
873;5/23/2017;25.303.499;32.112.099;24.932.899;32.112.099;32.112.099;216875008.0;BTC-USD
874;5/24/2017;321.217;35.164.501;317.117;344.534;344.534;196292000.0;BTC-USD
875;5/25/2017;34.469.002;36.214.901;288.738;299.002;299.002;687651008.0;BTC-USD
876;5/26/2017;303.251;313.158;22.556.101;23.748.301;23.748.301;484254016.0;BTC-USD
877;5/27/2017;23.403.099;25.430.799;200.979;237.353;237.353;505424000.0;BTC-USD
878;5/28/2017;24.007.401;260.728;221.085;242.206;242.206;377039008.0;BTC-USD
879;5/29/2017;243.249;25.688;232.827;252.125;252.125;219796000.0;BTC-USD
880;5/30/2017;25.318.899;261.346;240.308;24.142;24.142;216944000.0;BTC-USD
881;5/31/2017;24.293.501;25.572.701;23.184.299;252.976;252.976;298675008.0;BTC-USD
882;6/1/2017;25.343.901;296.199;25.298.201;288.034;288.034;420472992.0;BTC-USD
883;6/2/2017;28.897.301;29.888.201;27.743;289.447;289.447;332251008.0;BTC-USD
884;6/3/2017;29.036.301;29.169.399;26.626.101;27.660.999;27.660.999;290556000.0;BTC-USD
885;6/4/2017;27.650.299;27.939.301;26.945.499;27.939.301;27.939.301;204435008.0;BTC-USD
886;6/5/2017;28.09;30.992.901;28.09;308.433;308.433;366900992.0;BTC-USD
887;6/6/2017;308.407;31.331.699;292.579;30.551.001;30.551.001;321099008.0;BTC-USD
888;6/7/2017;30.568.701;306.849;28.374.201;28.394.699;28.394.699;264596992.0;BTC-USD
889;6/8/2017;283.813;303.426;27.879.999;30.211.901;30.211.901;229004992.0;BTC-USD
890;6/9/2017;301.873;305.893;296.234;29.681.601;29.681.601;176840992.0;BTC-USD
891;6/10/2017;296.845;305.888;296.619;304.417;304.417;202679008.0;BTC-USD
892;6/11/2017;305.009;33.560.699;301.595;33.216.301;33.216.301;406217984.0;BTC-USD
893;6/12/2017;33.230.499;33.230.499;278.022;295.035;295.035;372663008.0;BTC-USD
894;6/13/2017;294.916;306.429;29.332.001;306.429;306.429;150455008.0;BTC-USD
895;6/14/2017;30.739;32.062.801;293.169;30.224.701;30.224.701;278323008.0;BTC-USD
896;6/15/2017;30.215.401;303.748;273.127;302.201;302.201;314502016.0;BTC-USD
897;6/16/2017;302.791;357.005;295.539;357.005;357.005;515972992.0;BTC-USD
898;6/17/2017;36.183.899;49.299.599;36.183.899;47.645.901;47.645.901;1730780032.0;BTC-USD
899;6/18/2017;474.422;474.422;424.258;46.041.599;46.041.599;1016220032.0;BTC-USD
900;6/19/2017;46.161.999;53.550.999;44.987.099;503.209;503.209;1342360064.0;BTC-USD
901;6/20/2017;50.409;51.469.101;45.750.301;472.164;472.164;612934976.0;BTC-USD
902;6/21/2017;472.952;49.728.298;44.215.801;47.787.498;47.787.498;640054016.0;BTC-USD
903;6/22/2017;477.188;488.517;458.699;47.712.898;47.712.898;445323008.0;BTC-USD
904;6/23/2017;47.747.799;484.235;47.273.899;47.335.499;47.335.499;284270016.0;BTC-USD
905;6/24/2017;472.467;47.443.298;440.116;44.491.798;44.491.798;321214016.0;BTC-USD
906;6/25/2017;444.907;46.215.302;43.054.298;439.244;439.244;354372000.0;BTC-USD
907;6/26/2017;44.036.999;443.452;37.549.599;41.131.802;41.131.802;538072000.0;BTC-USD
908;6/27/2017;41.131.302;413.885;36.199.501;405.415;405.415;565265024.0;BTC-USD
909;6/28/2017;40.816.002;43.613.701;391.777;42.849.499;42.849.499;353444000.0;BTC-USD
910;6/29/2017;42.830.101;42.830.101;40.352.901;410.653;410.653;300131008.0;BTC-USD
911;6/30/2017;41.042.999;417.467;40.174;40.354.301;40.354.301;251184000.0;BTC-USD
912;7/1/2017;40.404.099;405.783;384.716;38.988.201;38.988.201;225507008.0;BTC-USD
913;7/2/2017;389.492;43.266.899;378.046;415.676;415.676;315630016.0;BTC-USD
914;7/3/2017;414.785;484.039;409.706;46.425.201;46.425.201;729937984.0;BTC-USD
915;7/4/2017;46.562.599;554.244;46.562.599;553.344;553.344;1101750016.0;BTC-USD
916;7/5/2017;55.274.899;56.034.698;50.596.001;531.945;531.945;790609024.0;BTC-USD
917;7/6/2017;53.195.499;53.195.499;50.115.101;51.130.299;51.130.299;461148992.0;BTC-USD
918;7/7/2017;51.101.501;51.136.002;456.325;465.755;465.755;553712000.0;BTC-USD
919;7/8/2017;46.639.301;52.745.098;44.670.101;521.385;521.385;604987008.0;BTC-USD
920;7/9/2017;52.363.701;533.088;49.527;49.580.502;49.580.502;409244000.0;BTC-USD
921;7/10/2017;49.908.798;50.534.801;44.737;46.576.401;46.576.401;373252992.0;BTC-USD
922;7/11/2017;462.742;473.894;436.451;45.330.799;45.330.799;400044992.0;BTC-USD
923;7/12/2017;45.255.901;49.070.499;440.653;48.751.202;48.751.202;369964000.0;BTC-USD
924;7/13/2017;487.234;49.049.301;45.389.301;46.327.801;46.327.801;229104992.0;BTC-USD
925;7/14/2017;463.592;46.477.699;40.801.998;428.027;428.027;320419008.0;BTC-USD
926;7/15/2017;42.805.302;42.805.302;37.778.599;38.923.901;38.923.901;327332000.0;BTC-USD
927;7/16/2017;38.921.001;41.969.299;363.848;40.912.899;40.912.899;393366016.0;BTC-USD
928;7/17/2017;41.189.201;43.073.002;40.172.298;42.669.701;42.669.701;355036000.0;BTC-USD
929;7/18/2017;42.623.001;45.330.399;414.673;44.302.399;44.302.399;380816000.0;BTC-USD
930;7/19/2017;44.347.401;444.188;40.560.799;40.864.399;40.864.399;246376992.0;BTC-USD
931;7/20/2017;40.955.399;45.447.498;40.955.399;45.015.701;45.015.701;354801984.0;BTC-USD
932;7/21/2017;45.068.501;47.447.498;445.215;45.763;45.763;286020000.0;BTC-USD
933;7/22/2017;45.772.999;46.798.698;454.529;465.583;465.583;132333000.0;BTC-USD
934;7/23/2017;46.628.201;46.639.702;42.936.001;44.055.901;44.055.901;219256992.0;BTC-USD
935;7/24/2017;44.159.599;44.811.501;43.287.701;44.405.499;44.405.499;158532000.0;BTC-USD
936;7/25/2017;44.482.899;44.788.799;41.067.299;42.241.299;42.241.299;206307008.0;BTC-USD
937;7/26/2017;42.287.998;42.698.601;40.625.702;42.229.698;42.229.698;121389000.0;BTC-USD
938;7/27/2017;42.353.199;42.619.499;41.389.301;42.139.801;42.139.801;81714000.0;BTC-USD
939;7/28/2017;42.216.202;42.470.299;35.941.502;40.614.601;40.614.601;137556000.0;BTC-USD
940;7/29/2017;40.558.899;41.341.202;38.743.999;41.115.501;41.115.501;109945000.0;BTC-USD
941;7/30/2017;41.184.502;41.817.699;40.062;40.422.001;40.422.001;75746704.0;BTC-USD
942;7/31/2017;40.340.302;44.033.401;38.947.701;43.022.701;43.022.701;240820992.0;BTC-USD
943;8/1/2017;43.019.299;43.77;41.084.999;43.036.301;43.036.301;203656000.0;BTC-USD
944;8/2/2017;43.074.902;43.206.299;420.667;42.132.198;42.132.198;103557000.0;BTC-USD
945;8/3/2017;42.193.001;431.674;42.132.801;428.615;428.615;95497600.0;BTC-USD
946;8/4/2017;42.893.501;437.131;42.821.499;43.449.699;43.449.699;114810000.0;BTC-USD
947;8/5/2017;43.486;46.916.599;43.476.002;46.859.001;46.859.001;248320000.0;BTC-USD
948;8/6/2017;46.845.001;473.013;45.098.598;45.103.001;45.103.001;147891008.0;BTC-USD
949;8/7/2017;451.717;46.484.001;45.123.798;45.795.502;45.795.502;106560000.0;BTC-USD
950;8/8/2017;45.898.102;49.368.301;45.794.102;48.631.901;48.631.901;205564992.0;BTC-USD
951;8/9/2017;485.867;50.226.398;47.164.299;48.011.902;48.011.902;253103008.0;BTC-USD
952;8/10/2017;480.494;48.507;46.499.802;46.499.802;46.499.802;121661000.0;BTC-USD
953;8/11/2017;464.049;47.327.301;464.049;470.994;470.994;137644000.0;BTC-USD
954;8/12/2017;47.050.598;47.623.501;46.285.801;46.433.899;46.433.899;142064992.0;BTC-USD
955;8/13/2017;46.568.699;480.728;44.325.901;45.812.801;45.812.801;242564992.0;BTC-USD
956;8/14/2017;45.832.298;46.510.899;45.431.198;45.804.501;45.804.501;114402000.0;BTC-USD
957;8/15/2017;45.813.499;45.835.701;422.943;43.306.499;43.306.499;206080992.0;BTC-USD
958;8/16/2017;43.371.899;450.564;42.570.301;44.151.199;44.151.199;120765000.0;BTC-USD
